nome, ocorrências, tipo, processo
AL/CEARA,122,INTDO,ADI3140
AL/CEARA,122,INTDO,ADI3152
AL/CEARA,122,INTDO,ADI3160
AL/CEARA,122,INTDO,ADI3218
AL/CEARA,122,INTDO,ADI3275
AL/CEARA,122,INTDO,ADI3276
AL/CEARA,122,INTDO,ADI3315
AL/CEARA,122,INTDO,ADI3488
AL/CEARA,122,INTDO,ADI3516
AL/CEARA,122,INTDO,ADI3656
AL/CEARA,122,INTDO,ADI3658
AL/CEARA,122,INTDO,ADI3698
AL/CEARA,122,INTDO,ADI3721
AL/CEARA,122,INTDO,ADI3728
AL/CEARA,122,INTDO,ADI3746
AL/CEARA,122,INTDO,ADI3781
AL/CEARA,122,INTDO,ADI3857
AL/CEARA,122,INTDO,ADI3917
AL/CEARA,122,INTDO,ADI4182
AL/CEARA,122,INTDO,ADI4335
AL/CEARA,122,INTDO,ADI4356
AL/CEARA,122,INTDO,ADI4426
AL/CEARA,122,INTDO,ADI4471
AL/CEARA,122,INTDO,ADI4496
AL/CEARA,122,INTDO,ADI4506
AL/CEARA,122,INTDO,ADI4508
AL/CEARA,122,INTDO,ADI4585
AL/CEARA,122,INTDO,ADI4593
AL/CEARA,122,INTDO,ADI4596
AL/CEARA,122,INTDO,ADI4597
AL/CEARA,122,INTDO,ADI4615
AL/CEARA,122,INTDO,ADI4622
AL/CEARA,122,INTDO,ADI4712
AL/CEARA,122,INTDO,ADI4749
AL/CEARA,122,INTDO,ADI4775
AL/CEARA,122,INTDO,ADI4922
AL/CEARA,122,INTDO,ADI4955
AL/CEARA,122,INTDO,ADI4983
AL/CEARA,122,INTDO,ADI4984
AL/CEARA,122,INTDO,ADI5117
AL/CEARA,122,INTDO,ADI5120
AL/CEARA,122,INTDO,ADI5169
AL/CEARA,122,INTDO,ADI5227
AL/CEARA,122,INTDO,ADI5228
AL/CEARA,122,INTDO,ADI5242
AL/CEARA,122,INTDO,ADI5263
AL/CEARA,122,INTDO,ADI5275
AL/CEARA,122,INTDO,ADI5299
AL/CEARA,122,INTDO,ADI5410
AL/CEARA,122,INTDO,ADI5413
AL/CEARA,122,INTDO,ADI5414
AL/CEARA,122,INTDO,ADI5451
AL/CEARA,122,INTDO,ADI5470
AL/CEARA,122,INTDO,ADI5509
AL/CEARA,122,INTDO,ADI5521
AL/CEARA,122,INTDO,ADI5638
AL/CEARA,122,INTDO,ADI5654
AL/CEARA,122,INTDO,ADI5692
AL/CEARA,122,INTDO,ADI5693
AL/CEARA,122,INTDO,ADI5763
AL/CEARA,122,INTDO,ADI5767
AL/CEARA,122,INTDO,ADI5768
AL/CEARA,122,INTDO,ADI5784
AL/CEARA,122,INTDO,ADI5818
AL/CEARA,122,INTDO,ADI5830
AL/CEARA,122,INTDO,ADI5926
AL/CEARA,122,INTDO,ADI5944
AL/CEARA,122,INTDO,ADI5999
AL/CEARA,122,INTDO,ADI6067
AL/CEARA,122,INTDO,ADI6089
AL/CEARA,122,INTDO,ADI6137
AL/CEARA,122,INTDO,ADI6145
AL/CEARA,122,INTDO,ADI6170
AL/CEARA,122,INTDO,ADI6194
AL/CEARA,122,INTDO,ADI6423
AL/CEARA,122,INTDO,ADI6462
AL/CEARA,122,INTDO,ADI6474
AL/CEARA,122,INTDO,ADI6514
AL/CEARA,122,INTDO,ADI6594
AL/CEARA,122,INTDO,ADPF0195
AL/CEARA,122,INTDO,ADPF0469
AL/DO MATO GROSSO DO SUL,1,INTDO,ADI5483
AL/ESPIRITO SANTO,200,INTDO,ADI0058
AL/ESPIRITO SANTO,200,INTDO,ADI0072
AL/ESPIRITO SANTO,200,INTDO,ADI0148
AL/ESPIRITO SANTO,200,INTDO,ADI0190
AL/ESPIRITO SANTO,200,INTDO,ADI0193
AL/ESPIRITO SANTO,200,INTDO,ADI0368
AL/ESPIRITO SANTO,200,INTDO,ADI0369
AL/ESPIRITO SANTO,200,INTDO,ADI0400
AL/ESPIRITO SANTO,200,INTDO,ADI0401
AL/ESPIRITO SANTO,200,INTDO,ADI0417
AL/ESPIRITO SANTO,200,INTDO,ADI0419
AL/ESPIRITO SANTO,200,INTDO,ADI0420
AL/ESPIRITO SANTO,200,INTDO,ADI0421
AL/ESPIRITO SANTO,200,INTDO,ADI0422
AL/ESPIRITO SANTO,200,INTDO,ADI0423
AL/ESPIRITO SANTO,200,INTDO,ADI0486
AL/ESPIRITO SANTO,200,INTDO,ADI0524
AL/ESPIRITO SANTO,200,INTDO,ADI0595
AL/ESPIRITO SANTO,200,INTDO,ADI0630
AL/ESPIRITO SANTO,200,INTDO,ADI0796
AL/ESPIRITO SANTO,200,INTDO,ADI0881
AL/ESPIRITO SANTO,200,INTDO,ADI0891
AL/ESPIRITO SANTO,200,INTDO,ADI1013
AL/ESPIRITO SANTO,200,INTDO,ADI1068
AL/ESPIRITO SANTO,200,INTDO,ADI1199
AL/ESPIRITO SANTO,200,INTDO,ADI1200
AL/ESPIRITO SANTO,200,INTDO,ADI1265
AL/ESPIRITO SANTO,200,INTDO,ADI1298
AL/ESPIRITO SANTO,200,INTDO,ADI1344
AL/ESPIRITO SANTO,200,INTDO,ADI1345
AL/ESPIRITO SANTO,200,INTDO,ADI1346
AL/ESPIRITO SANTO,200,INTDO,ADI1378
AL/ESPIRITO SANTO,200,INTDO,ADI1436
AL/ESPIRITO SANTO,200,INTDO,ADI1470
AL/ESPIRITO SANTO,200,INTDO,ADI1500
AL/ESPIRITO SANTO,200,INTDO,ADI1505
AL/ESPIRITO SANTO,200,INTDO,ADI1568
AL/ESPIRITO SANTO,200,INTDO,ADI1572
AL/ESPIRITO SANTO,200,INTDO,ADI1657
AL/ESPIRITO SANTO,200,INTDO,ADI1731
AL/ESPIRITO SANTO,200,INTDO,ADI1757
AL/ESPIRITO SANTO,200,INTDO,ADI1913
AL/ESPIRITO SANTO,200,INTDO,ADI1918
AL/ESPIRITO SANTO,200,INTDO,ADI1953
AL/ESPIRITO SANTO,200,INTDO,ADI1964
AL/ESPIRITO SANTO,200,INTDO,ADI1966
AL/ESPIRITO SANTO,200,INTDO,ADI1994
AL/ESPIRITO SANTO,200,INTDO,ADI1995
AL/ESPIRITO SANTO,200,INTDO,ADI2022
AL/ESPIRITO SANTO,200,INTDO,ADI2023
AL/ESPIRITO SANTO,200,INTDO,ADI2070
AL/ESPIRITO SANTO,200,INTDO,ADI2082
AL/ESPIRITO SANTO,200,INTDO,ADI2099
AL/ESPIRITO SANTO,200,INTDO,ADI2123
AL/ESPIRITO SANTO,200,INTDO,ADI2126
AL/ESPIRITO SANTO,200,INTDO,ADI2153
AL/ESPIRITO SANTO,200,INTDO,ADI2192
AL/ESPIRITO SANTO,200,INTDO,ADI2229
AL/ESPIRITO SANTO,200,INTDO,ADI2253
AL/ESPIRITO SANTO,200,INTDO,ADI2254
AL/ESPIRITO SANTO,200,INTDO,ADI2255
AL/ESPIRITO SANTO,200,INTDO,ADI2305
AL/ESPIRITO SANTO,200,INTDO,ADI2349
AL/ESPIRITO SANTO,200,INTDO,ADI2359
AL/ESPIRITO SANTO,200,INTDO,ADI2371
AL/ESPIRITO SANTO,200,INTDO,ADI2372
AL/ESPIRITO SANTO,200,INTDO,ADI2374
AL/ESPIRITO SANTO,200,INTDO,ADI2392
AL/ESPIRITO SANTO,200,INTDO,ADI2402
AL/ESPIRITO SANTO,200,INTDO,ADI2408
AL/ESPIRITO SANTO,200,INTDO,ADI2409
AL/ESPIRITO SANTO,200,INTDO,ADI2420
AL/ESPIRITO SANTO,200,INTDO,ADI2600
AL/ESPIRITO SANTO,200,INTDO,ADI2623
AL/ESPIRITO SANTO,200,INTDO,ADI2624
AL/ESPIRITO SANTO,200,INTDO,ADI2671
AL/ESPIRITO SANTO,200,INTDO,ADI2672
AL/ESPIRITO SANTO,200,INTDO,ADI2684
AL/ESPIRITO SANTO,200,INTDO,ADI2710
AL/ESPIRITO SANTO,200,INTDO,ADI2711
AL/ESPIRITO SANTO,200,INTDO,ADI2712
AL/ESPIRITO SANTO,200,INTDO,ADI2715
AL/ESPIRITO SANTO,200,INTDO,ADI2719
AL/ESPIRITO SANTO,200,INTDO,ADI2720
AL/ESPIRITO SANTO,200,INTDO,ADI2721
AL/ESPIRITO SANTO,200,INTDO,ADI2731
AL/ESPIRITO SANTO,200,INTDO,ADI2733
AL/ESPIRITO SANTO,200,INTDO,ADI2734
AL/ESPIRITO SANTO,200,INTDO,ADI2741
AL/ESPIRITO SANTO,200,INTDO,ADI2742
AL/ESPIRITO SANTO,200,INTDO,ADI2743
AL/ESPIRITO SANTO,200,INTDO,ADI2744
AL/ESPIRITO SANTO,200,INTDO,ADI2746
AL/ESPIRITO SANTO,200,INTDO,ADI2748
AL/ESPIRITO SANTO,200,INTDO,ADI2749
AL/ESPIRITO SANTO,200,INTDO,ADI2750
AL/ESPIRITO SANTO,200,INTDO,ADI2754
AL/ESPIRITO SANTO,200,INTDO,ADI2755
AL/ESPIRITO SANTO,200,INTDO,ADI2756
AL/ESPIRITO SANTO,200,INTDO,ADI2757
AL/ESPIRITO SANTO,200,INTDO,ADI2758
AL/ESPIRITO SANTO,200,INTDO,ADI2759
AL/ESPIRITO SANTO,200,INTDO,ADI2776
AL/ESPIRITO SANTO,200,INTDO,ADI2820
AL/ESPIRITO SANTO,200,INTDO,ADI2821
AL/ESPIRITO SANTO,200,INTDO,ADI2833
AL/ESPIRITO SANTO,200,INTDO,ADI2834
AL/ESPIRITO SANTO,200,INTDO,ADI2839
AL/ESPIRITO SANTO,200,INTDO,ADI2840
AL/ESPIRITO SANTO,200,INTDO,ADI2856
AL/ESPIRITO SANTO,200,INTDO,ADI2857
AL/ESPIRITO SANTO,200,INTDO,ADI2867
AL/ESPIRITO SANTO,200,INTDO,ADI2892
AL/ESPIRITO SANTO,200,INTDO,ADI2911
AL/ESPIRITO SANTO,200,INTDO,ADI2912
AL/ESPIRITO SANTO,200,INTDO,ADI2914
AL/ESPIRITO SANTO,200,INTDO,ADI2916
AL/ESPIRITO SANTO,200,INTDO,ADI2920
AL/ESPIRITO SANTO,200,INTDO,ADI2929
AL/ESPIRITO SANTO,200,INTDO,ADI2930
AL/ESPIRITO SANTO,200,INTDO,ADI2933
AL/ESPIRITO SANTO,200,INTDO,ADI2935
AL/ESPIRITO SANTO,200,INTDO,ADI2940
AL/ESPIRITO SANTO,200,INTDO,ADI2979
AL/ESPIRITO SANTO,200,INTDO,ADI3012
AL/ESPIRITO SANTO,200,INTDO,ADI3118
AL/ESPIRITO SANTO,200,INTDO,ADI3129
AL/ESPIRITO SANTO,200,INTDO,ADI3185
AL/ESPIRITO SANTO,200,INTDO,ADI3192
AL/ESPIRITO SANTO,200,INTDO,ADI3195
AL/ESPIRITO SANTO,200,INTDO,ADI3196
AL/ESPIRITO SANTO,200,INTDO,ADI3221
AL/ESPIRITO SANTO,200,INTDO,ADI3228
AL/ESPIRITO SANTO,200,INTDO,ADI3254
AL/ESPIRITO SANTO,200,INTDO,ADI3298
AL/ESPIRITO SANTO,200,INTDO,ADI3327
AL/ESPIRITO SANTO,200,INTDO,ADI3384
AL/ESPIRITO SANTO,200,INTDO,ADI3425
AL/ESPIRITO SANTO,200,INTDO,ADI3430
AL/ESPIRITO SANTO,200,INTDO,ADI3461
AL/ESPIRITO SANTO,200,INTDO,ADI3495
AL/ESPIRITO SANTO,200,INTDO,ADI3499
AL/ESPIRITO SANTO,200,INTDO,ADI3512
AL/ESPIRITO SANTO,200,INTDO,ADI3556
AL/ESPIRITO SANTO,200,INTDO,ADI3563
AL/ESPIRITO SANTO,200,INTDO,ADI3581
AL/ESPIRITO SANTO,200,INTDO,ADI3598
AL/ESPIRITO SANTO,200,INTDO,ADI3711
AL/ESPIRITO SANTO,200,INTDO,ADI3738
AL/ESPIRITO SANTO,200,INTDO,ADI3808
AL/ESPIRITO SANTO,200,INTDO,ADI3809
AL/ESPIRITO SANTO,200,INTDO,ADI3810
AL/ESPIRITO SANTO,200,INTDO,ADI3816
AL/ESPIRITO SANTO,200,INTDO,ADI3818
AL/ESPIRITO SANTO,200,INTDO,ADI3844
AL/ESPIRITO SANTO,200,INTDO,ADI3922
AL/ESPIRITO SANTO,200,INTDO,ADI4079
AL/ESPIRITO SANTO,200,INTDO,ADI4199
AL/ESPIRITO SANTO,200,INTDO,ADI4280
AL/ESPIRITO SANTO,200,INTDO,ADI4431
AL/ESPIRITO SANTO,200,INTDO,ADI4445
AL/ESPIRITO SANTO,200,INTDO,ADI4719
AL/ESPIRITO SANTO,200,INTDO,ADI4792
AL/ESPIRITO SANTO,200,INTDO,ADI4818
AL/ESPIRITO SANTO,200,INTDO,ADI4870
AL/ESPIRITO SANTO,200,INTDO,ADI4943
AL/ESPIRITO SANTO,200,INTDO,ADI4944
AL/ESPIRITO SANTO,200,INTDO,ADI5079
AL/ESPIRITO SANTO,200,INTDO,ADI5109
AL/ESPIRITO SANTO,200,INTDO,ADI5138
AL/ESPIRITO SANTO,200,INTDO,ADI5164
AL/ESPIRITO SANTO,200,INTDO,ADI5214
AL/ESPIRITO SANTO,200,INTDO,ADI5250
AL/ESPIRITO SANTO,200,INTDO,ADI5382
AL/ESPIRITO SANTO,200,INTDO,ADI5416
AL/ESPIRITO SANTO,200,INTDO,ADI5517
AL/ESPIRITO SANTO,200,INTDO,ADI5606
AL/ESPIRITO SANTO,200,INTDO,ADI5607
AL/ESPIRITO SANTO,200,INTDO,ADI5611
AL/ESPIRITO SANTO,200,INTDO,ADI5651
AL/ESPIRITO SANTO,200,INTDO,ADI5664
AL/ESPIRITO SANTO,200,INTDO,ADI5674
AL/ESPIRITO SANTO,200,INTDO,ADI5750
AL/ESPIRITO SANTO,200,INTDO,ADI5754
AL/ESPIRITO SANTO,200,INTDO,ADI5860
AL/ESPIRITO SANTO,200,INTDO,ADI5934
AL/ESPIRITO SANTO,200,INTDO,ADI5940
AL/ESPIRITO SANTO,200,INTDO,ADI6202
AL/ESPIRITO SANTO,200,INTDO,ADI6242
AL/ESPIRITO SANTO,200,INTDO,ADI6248
AL/ESPIRITO SANTO,200,INTDO,ADI6283
AL/ESPIRITO SANTO,200,INTDO,ADI6311
AL/ESPIRITO SANTO,200,INTDO,ADI6426
AL/ESPIRITO SANTO,200,INTDO,ADI6439
AL/ESPIRITO SANTO,200,INTDO,ADI6452
AL/ESPIRITO SANTO,200,INTDO,ADI6470
AL/ESPIRITO SANTO,200,INTDO,ADI6647
AL/ESPIRITO SANTO,200,INTDO,ADPF0090
AL/ESPIRITO SANTO,200,INTDO,ADPF0598
AL/ESPIRITO SANTO,200,REQTE,ADI0524
AL/ESTADO AMAPA,1,INTDO,ADI5113
AL/ESTADO CEARA,1,INTDO,ADPF0470
AL/ESTADO RONDONIA,1,INTDO,ADI4896
AL/GOIAS,114,INTDO,ADI0052
AL/GOIAS,114,INTDO,ADI0372
AL/GOIAS,114,INTDO,ADI0405
AL/GOIAS,114,INTDO,ADI0406
AL/GOIAS,114,INTDO,ADI0415
AL/GOIAS,114,INTDO,ADI0464
AL/GOIAS,114,INTDO,ADI0471
AL/GOIAS,114,INTDO,ADI0503
AL/GOIAS,114,INTDO,ADI0593
AL/GOIAS,114,INTDO,ADI0615
AL/GOIAS,114,INTDO,ADI0659
AL/GOIAS,114,INTDO,ADI0679
AL/GOIAS,114,INTDO,ADI0680
AL/GOIAS,114,INTDO,ADI0690
AL/GOIAS,114,INTDO,ADI0692
AL/GOIAS,114,INTDO,ADI0738
AL/GOIAS,114,INTDO,ADI0751
AL/GOIAS,114,INTDO,ADI0752
AL/GOIAS,114,INTDO,ADI0794
AL/GOIAS,114,INTDO,ADI0948
AL/GOIAS,114,INTDO,ADI1012
AL/GOIAS,114,INTDO,ADI1054
AL/GOIAS,114,INTDO,ADI1141
AL/GOIAS,114,INTDO,ADI1233
AL/GOIAS,114,INTDO,ADI1239
AL/GOIAS,114,INTDO,ADI1269
AL/GOIAS,114,INTDO,ADI1401
AL/GOIAS,114,INTDO,ADI1433
AL/GOIAS,114,INTDO,ADI1492
AL/GOIAS,114,INTDO,ADI1596
AL/GOIAS,114,INTDO,ADI1611
AL/GOIAS,114,INTDO,ADI1671
AL/GOIAS,114,INTDO,ADI1674
AL/GOIAS,114,INTDO,ADI1679
AL/GOIAS,114,INTDO,ADI1683
AL/GOIAS,114,INTDO,ADI1688
AL/GOIAS,114,INTDO,ADI1858
AL/GOIAS,114,INTDO,ADI2085
AL/GOIAS,114,INTDO,ADI2234
AL/GOIAS,114,INTDO,ADI2312
AL/GOIAS,114,INTDO,ADI2350
AL/GOIAS,114,INTDO,ADI2378
AL/GOIAS,114,INTDO,ADI2441
AL/GOIAS,114,INTDO,ADI2843
AL/GOIAS,114,INTDO,ADI2882
AL/GOIAS,114,INTDO,ADI2923
AL/GOIAS,114,INTDO,ADI2965
AL/GOIAS,114,INTDO,ADI3060
AL/GOIAS,114,INTDO,ADI3062
AL/GOIAS,114,INTDO,ADI3064
AL/GOIAS,114,INTDO,ADI3108
AL/GOIAS,114,INTDO,ADI3283
AL/GOIAS,114,INTDO,ADI3284
AL/GOIAS,114,INTDO,ADI3285
AL/GOIAS,114,INTDO,ADI3286
AL/GOIAS,114,INTDO,ADI3313
AL/GOIAS,114,INTDO,ADI3451
AL/GOIAS,114,INTDO,ADI3458
AL/GOIAS,114,INTDO,ADI3494
AL/GOIAS,114,INTDO,ADI3549
AL/GOIAS,114,INTDO,ADI3551
AL/GOIAS,114,INTDO,ADI3602
AL/GOIAS,114,INTDO,ADI3608
AL/GOIAS,114,INTDO,ADI3621
AL/GOIAS,114,INTDO,ADI3710
AL/GOIAS,114,INTDO,ADI3744
AL/GOIAS,114,INTDO,ADI3745
AL/GOIAS,114,INTDO,ADI3826
AL/GOIAS,114,INTDO,ADI4115
AL/GOIAS,114,INTDO,ADI4178
AL/GOIAS,114,INTDO,ADI4268
AL/GOIAS,114,INTDO,ADI4285
AL/GOIAS,114,INTDO,ADI4373
AL/GOIAS,114,INTDO,ADI4388
AL/GOIAS,114,INTDO,ADI4505
AL/GOIAS,114,INTDO,ADI4566
AL/GOIAS,114,INTDO,ADI4587
AL/GOIAS,114,INTDO,ADI4589
AL/GOIAS,114,INTDO,ADI4639
AL/GOIAS,114,INTDO,ADI4773
AL/GOIAS,114,INTDO,ADI4990
AL/GOIAS,114,INTDO,ADI5092
AL/GOIAS,114,INTDO,ADI5163
AL/GOIAS,114,INTDO,ADI5215
AL/GOIAS,114,INTDO,ADI5226
AL/GOIAS,114,INTDO,ADI5290
AL/GOIAS,114,INTDO,ADI5360
AL/GOIAS,114,INTDO,ADI5472
AL/GOIAS,114,INTDO,ADI5539
AL/GOIAS,114,INTDO,ADI5555
AL/GOIAS,114,INTDO,ADI5620
AL/GOIAS,114,INTDO,ADI5640
AL/GOIAS,114,INTDO,ADI5660
AL/GOIAS,114,INTDO,ADI5775
AL/GOIAS,114,INTDO,ADI5896
AL/GOIAS,114,INTDO,ADI5975
AL/GOIAS,114,INTDO,ADI6049
AL/GOIAS,114,INTDO,ADI6129
AL/GOIAS,114,INTDO,ADI6132
AL/GOIAS,114,INTDO,ADI6135
AL/GOIAS,114,INTDO,ADI6185
AL/GOIAS,114,INTDO,ADI6200
AL/GOIAS,114,INTDO,ADI6227
AL/GOIAS,114,INTDO,ADI6253
AL/GOIAS,114,INTDO,ADI6284
AL/GOIAS,114,INTDO,ADI6328
AL/GOIAS,114,INTDO,ADI6360
AL/GOIAS,114,INTDO,ADI6512
AL/GOIAS,114,INTDO,ADI6559
AL/GOIAS,114,INTDO,ADPF0195
AL/GOIAS,114,INTDO,ADPF0261
AL/GOIAS,114,INTDO,ADPF0500
AL/GOIAS,114,INTDO,ADPF0713
AL/GOIAS,114,REQTE,ADI4577
AL/MARANHAO,84,INTDO,ADI0205
AL/MARANHAO,84,INTDO,ADI0304
AL/MARANHAO,84,INTDO,ADI0366
AL/MARANHAO,84,INTDO,ADI0458
AL/MARANHAO,84,INTDO,ADI0532
AL/MARANHAO,84,INTDO,ADI0614
AL/MARANHAO,84,INTDO,ADI0626
AL/MARANHAO,84,INTDO,ADI0637
AL/MARANHAO,84,INTDO,ADI0652
AL/MARANHAO,84,INTDO,ADI0718
AL/MARANHAO,84,INTDO,ADI0865
AL/MARANHAO,84,INTDO,ADI0867
AL/MARANHAO,84,INTDO,ADI0930
AL/MARANHAO,84,INTDO,ADI1011
AL/MARANHAO,84,INTDO,ADI1044
AL/MARANHAO,84,INTDO,ADI1046
AL/MARANHAO,84,INTDO,ADI1374
AL/MARANHAO,84,INTDO,ADI1554
AL/MARANHAO,84,INTDO,ADI1756
AL/MARANHAO,84,INTDO,ADI1890
AL/MARANHAO,84,INTDO,ADI1959
AL/MARANHAO,84,INTDO,ADI1960
AL/MARANHAO,84,INTDO,ADI1961
AL/MARANHAO,84,INTDO,ADI2014
AL/MARANHAO,84,INTDO,ADI2161
AL/MARANHAO,84,INTDO,ADI2232
AL/MARANHAO,84,INTDO,ADI2262
AL/MARANHAO,84,INTDO,ADI2292
AL/MARANHAO,84,INTDO,ADI2553
AL/MARANHAO,84,INTDO,ADI2661
AL/MARANHAO,84,INTDO,ADI2976
AL/MARANHAO,84,INTDO,ADI3063
AL/MARANHAO,84,INTDO,ADI3072
AL/MARANHAO,84,INTDO,ADI3201
AL/MARANHAO,84,INTDO,ADI3245
AL/MARANHAO,84,INTDO,ADI3247
AL/MARANHAO,84,INTDO,ADI3332
AL/MARANHAO,84,INTDO,ADI3418
AL/MARANHAO,84,INTDO,ADI3445
AL/MARANHAO,84,INTDO,ADI3483
AL/MARANHAO,84,INTDO,ADI3546
AL/MARANHAO,84,INTDO,ADI3555
AL/MARANHAO,84,INTDO,ADI3567
AL/MARANHAO,84,INTDO,ADI3626
AL/MARANHAO,84,INTDO,ADI3647
AL/MARANHAO,84,INTDO,ADI3663
AL/MARANHAO,84,INTDO,ADI3730
AL/MARANHAO,84,INTDO,ADI3902
AL/MARANHAO,84,INTDO,ADI3923
AL/MARANHAO,84,INTDO,ADI3997
AL/MARANHAO,84,INTDO,ADI4056
AL/MARANHAO,84,INTDO,ADI4201
AL/MARANHAO,84,INTDO,ADI4272
AL/MARANHAO,84,INTDO,ADI4499
AL/MARANHAO,84,INTDO,ADI4550
AL/MARANHAO,84,INTDO,ADI4675
AL/MARANHAO,84,INTDO,ADI4692
AL/MARANHAO,84,INTDO,ADI4694
AL/MARANHAO,84,INTDO,ADI4698
AL/MARANHAO,84,INTDO,ADI4746
AL/MARANHAO,84,INTDO,ADI4853
AL/MARANHAO,84,INTDO,ADI5181
AL/MARANHAO,84,INTDO,ADI5225
AL/MARANHAO,84,INTDO,ADI5271
AL/MARANHAO,84,INTDO,ADI5370
AL/MARANHAO,84,INTDO,ADI5467
AL/MARANHAO,84,INTDO,ADI6043
AL/MARANHAO,84,INTDO,ADI6051
AL/MARANHAO,84,INTDO,ADI6152
AL/MARANHAO,84,INTDO,ADI6166
AL/MARANHAO,84,INTDO,ADI6192
AL/MARANHAO,84,INTDO,ADI6216
AL/MARANHAO,84,INTDO,ADI6246
AL/MARANHAO,84,INTDO,ADI6369
AL/MARANHAO,84,INTDO,ADI6372
AL/MARANHAO,84,INTDO,ADI6382
AL/MARANHAO,84,INTDO,ADI6435
AL/MARANHAO,84,INTDO,ADI6467
AL/MARANHAO,84,INTDO,ADI6475
AL/MARANHAO,84,INTDO,ADI6509
AL/MARANHAO,84,INTDO,ADI6555
AL/MARANHAO,84,INTDO,ADI6638
AL/MARANHAO,84,INTDO,ADI6669
AL/MARANHAO,84,INTDO,ADPF0328
AL/MATO GROSSO,126,AMICUS,ADI3199
AL/MATO GROSSO,126,INTDO,ADI0098
AL/MATO GROSSO,126,INTDO,ADI0167
AL/MATO GROSSO,126,INTDO,ADI0176
AL/MATO GROSSO,126,INTDO,ADI0183
AL/MATO GROSSO,126,INTDO,ADI0184
AL/MATO GROSSO,126,INTDO,ADI0198
AL/MATO GROSSO,126,INTDO,ADI0253
AL/MATO GROSSO,126,INTDO,ADI0280
AL/MATO GROSSO,126,INTDO,ADI0281
AL/MATO GROSSO,126,INTDO,ADI0282
AL/MATO GROSSO,126,INTDO,ADI0291
AL/MATO GROSSO,126,INTDO,ADI0450
AL/MATO GROSSO,126,INTDO,ADI0452
AL/MATO GROSSO,126,INTDO,ADI0481
AL/MATO GROSSO,126,INTDO,ADI0494
AL/MATO GROSSO,126,INTDO,ADI0509
AL/MATO GROSSO,126,INTDO,ADI0550
AL/MATO GROSSO,126,INTDO,ADI0554
AL/MATO GROSSO,126,INTDO,ADI0559
AL/MATO GROSSO,126,INTDO,ADI0588
AL/MATO GROSSO,126,INTDO,ADI0617
AL/MATO GROSSO,126,INTDO,ADI0650
AL/MATO GROSSO,126,INTDO,ADI0734
AL/MATO GROSSO,126,INTDO,ADI0824
AL/MATO GROSSO,126,INTDO,ADI0849
AL/MATO GROSSO,126,INTDO,ADI0882
AL/MATO GROSSO,126,INTDO,ADI0909
AL/MATO GROSSO,126,INTDO,ADI0916
AL/MATO GROSSO,126,INTDO,ADI1010
AL/MATO GROSSO,126,INTDO,ADI1243
AL/MATO GROSSO,126,INTDO,ADI1287
AL/MATO GROSSO,126,INTDO,ADI1292
AL/MATO GROSSO,126,INTDO,ADI1529
AL/MATO GROSSO,126,INTDO,ADI1704
AL/MATO GROSSO,126,INTDO,ADI1707
AL/MATO GROSSO,126,INTDO,ADI1807
AL/MATO GROSSO,126,INTDO,ADI1884
AL/MATO GROSSO,126,INTDO,ADI1945
AL/MATO GROSSO,126,INTDO,ADI2230
AL/MATO GROSSO,126,INTDO,ADI2535
AL/MATO GROSSO,126,INTDO,ADI2599
AL/MATO GROSSO,126,INTDO,ADI2823
AL/MATO GROSSO,126,INTDO,ADI2838
AL/MATO GROSSO,126,INTDO,ADI2855
AL/MATO GROSSO,126,INTDO,ADI2948
AL/MATO GROSSO,126,INTDO,ADI3151
AL/MATO GROSSO,126,INTDO,ADI3244
AL/MATO GROSSO,126,INTDO,ADI3262
AL/MATO GROSSO,126,INTDO,ADI3267
AL/MATO GROSSO,126,INTDO,ADI3307
AL/MATO GROSSO,126,INTDO,ADI3316
AL/MATO GROSSO,126,INTDO,ADI3442
AL/MATO GROSSO,126,INTDO,ADI3479
AL/MATO GROSSO,126,INTDO,ADI3525
AL/MATO GROSSO,126,INTDO,ADI3565
AL/MATO GROSSO,126,INTDO,ADI3570
AL/MATO GROSSO,126,INTDO,ADI3662
AL/MATO GROSSO,126,INTDO,ADI3699
AL/MATO GROSSO,126,INTDO,ADI3708
AL/MATO GROSSO,126,INTDO,ADI3716
AL/MATO GROSSO,126,INTDO,ADI3755
AL/MATO GROSSO,126,INTDO,ADI3799
AL/MATO GROSSO,126,INTDO,ADI3860
AL/MATO GROSSO,126,INTDO,ADI3886
AL/MATO GROSSO,126,INTDO,ADI3920
AL/MATO GROSSO,126,INTDO,ADI4042
AL/MATO GROSSO,126,INTDO,ADI4138
AL/MATO GROSSO,126,INTDO,ADI4154
AL/MATO GROSSO,126,INTDO,ADI4156
AL/MATO GROSSO,126,INTDO,ADI4276
AL/MATO GROSSO,126,INTDO,ADI4378
AL/MATO GROSSO,126,INTDO,ADI4379
AL/MATO GROSSO,126,INTDO,ADI4442
AL/MATO GROSSO,126,INTDO,ADI4529
AL/MATO GROSSO,126,INTDO,ADI4599
AL/MATO GROSSO,126,INTDO,ADI4601
AL/MATO GROSSO,126,INTDO,ADI4623
AL/MATO GROSSO,126,INTDO,ADI4763
AL/MATO GROSSO,126,INTDO,ADI4797
AL/MATO GROSSO,126,INTDO,ADI4812
AL/MATO GROSSO,126,INTDO,ADI4821
AL/MATO GROSSO,126,INTDO,ADI4845
AL/MATO GROSSO,126,INTDO,ADI4913
